origin,destination,total_ridership,origin_label,destination_label,log_ridership
KJ02: Taman Melati,KJ04: Sri Rampai,15345,Taman Melati,Sri Rampai,4.1859668927678415
KJ02: Taman Melati,KJ09: Ampang Park,125804,Taman Melati,Ampang Park,5.099694449935245
KJ02: Taman Melati,KJ10: KLCC,106185,Taman Melati,KLCC,5.026063171384531
KJ02: Taman Melati,KJ13: Masjid Jamek,19287,Taman Melati,Masjid Jamek,4.285264680481154
KJ02: Taman Melati,KJ14: Pasar Seni,21375,Taman Melati,Pasar Seni,4.32990612340021
KJ02: Taman Melati,KJ15: KL Sentral,50473,Taman Melati,KL Sentral,4.703059118974319
KJ02: Taman Melati,KJ16: Bank Rakyat Bangsar,14588,Taman Melati,Bank Rakyat Bangsar,4.163995754641744
KJ02: Taman Melati,KJ17: Abdullah Hukum,33153,Taman Melati,Abdullah Hukum,4.520522833630544
KJ02: Taman Melati,KJ18: Kerinchi,16933,Taman Melati,Kerinchi,4.228733908376136
KJ02: Taman Melati,KJ19: Universiti,7804,Taman Melati,Universiti,3.8923172607224803
KJ02: Taman Melati,KJ21: Asia Jaya,9016,Taman Melati,Asia Jaya,3.9550139030380502
KJ02: Taman Melati,KJ28: Subang Jaya,6570,Taman Melati,Subang Jaya,3.8175653695597807
KJ02: Taman Melati,MR01: KL Sentral,7,Taman Melati,KL Sentral,0.8450980400142568
KJ02: Taman Melati,MR04: Hang Tuah,3793,Taman Melati,Hang Tuah,3.5789828427027905
KJ02: Taman Melati,MR05: Imbi,724,Taman Melati,Imbi,2.859738566197147
KJ02: Taman Melati,MR06: Bukit Bintang,121,Taman Melati,Bukit Bintang,2.0827853703164503
KJ02: Taman Melati,SP15: Bandar Tasik Selatan,3993,Taman Melati,Bandar Tasik Selatan,3.6012993101943374
KJ03: Wangsa Maju,AG04: PWTC,2672,Wangsa Maju,PWTC,3.426836453803508
KJ03: Wangsa Maju,AG06: Bandaraya,6037,Wangsa Maju,Bandaraya,3.780821175853473
KJ03: Wangsa Maju,AG07: Masjid Jamek,19249,Wangsa Maju,Masjid Jamek,4.284408172506199
KJ03: Wangsa Maju,AG10: Pudu,3052,Wangsa Maju,Pudu,3.484584529282843
KJ03: Wangsa Maju,AG18: Ampang,1768,Wangsa Maju,Ampang,3.2474822606770544
KJ03: Wangsa Maju,KG06: Kota Damansara,2376,Wangsa Maju,Kota Damansara,3.375846436309156
KJ03: Wangsa Maju,KG07: Surian,4287,Wangsa Maju,Surian,3.6321534835106326
KJ03: Wangsa Maju,KG08: Mutiara Damansara,3888,Wangsa Maju,Mutiara Damansara,3.589726256254237
KJ03: Wangsa Maju,KG09: Bandar Utama,10992,Wangsa Maju,Bandar Utama,4.041076719715475
KJ03: Wangsa Maju,KG10: TTDI,6642,Wangsa Maju,TTDI,3.8222988712623662
KJ03: Wangsa Maju,KG13: Pusat Bandar Damansara,5790,Wangsa Maju,Pusat Bandar Damansara,3.762678563727436
KJ03: Wangsa Maju,KG14: Semantan,8397,Wangsa Maju,Semantan,3.924124153185825
KJ03: Wangsa Maju,KG15: Muzium Negara,1022,Wangsa Maju,Muzium Negara,3.009450895798694
KJ03: Wangsa Maju,KG16: Pasar Seni,11624,Wangsa Maju,Pasar Seni,4.065355601289965
KJ03: Wangsa Maju,KG18: Bukit Bintang,23455,Wangsa Maju,Bukit Bintang,4.370235437283177
KJ03: Wangsa Maju,KG20: Tun Razak Exchange,4432,Wangsa Maju,Tun Razak Exchange,3.646599751720373
KJ03: Wangsa Maju,KG21: Cochrane,6469,Wangsa Maju,Cochrane,3.8108371511404884
KJ03: Wangsa Maju,KG22: Maluri,7034,Wangsa Maju,Maluri,3.847202363980924
KJ03: Wangsa Maju,KG25: Taman Mutiara,3767,Wangsa Maju,Taman Mutiara,3.5759956202032677
KJ03: Wangsa Maju,KG26: Taman Connaught,2429,Wangsa Maju,Taman Connaught,3.3854275148051305
KJ03: Wangsa Maju,KG35: Kajang,2688,Wangsa Maju,Kajang,3.429429264381788
KJ03: Wangsa Maju,KJ02: Taman Melati,48830,Wangsa Maju,Taman Melati,4.688686724284124
KJ03: Wangsa Maju,KJ04: Sri Rampai,41500,Wangsa Maju,Sri Rampai,4.6180480967120925
KJ03: Wangsa Maju,KJ09: Ampang Park,210554,Wangsa Maju,Ampang Park,5.323363496344869
KJ03: Wangsa Maju,KJ10: KLCC,143965,Wangsa Maju,KLCC,5.158256921578406
KJ03: Wangsa Maju,KJ13: Masjid Jamek,23799,Wangsa Maju,Masjid Jamek,4.37655870900584
KJ03: Wangsa Maju,KJ14: Pasar Seni,33497,Wangsa Maju,Pasar Seni,4.525005913252151
KJ03: Wangsa Maju,KJ15: KL Sentral,77982,Wangsa Maju,KL Sentral,4.8919943693211305
KJ03: Wangsa Maju,KJ16: Bank Rakyat Bangsar,19793,Wangsa Maju,Bank Rakyat Bangsar,4.296511624661298
KJ03: Wangsa Maju,KJ17: Abdullah Hukum,58464,Wangsa Maju,Abdullah Hukum,4.766888525672444
KJ03: Wangsa Maju,KJ18: Kerinchi,20824,Wangsa Maju,Kerinchi,4.318564155101179
KJ03: Wangsa Maju,KJ19: Universiti,12531,Wangsa Maju,Universiti,4.097985729984783
KJ03: Wangsa Maju,KJ21: Asia Jaya,13130,Wangsa Maju,Asia Jaya,4.118264726089479
KJ03: Wangsa Maju,KJ28: Subang Jaya,8926,Wangsa Maju,Subang Jaya,3.9506568825045107
KJ03: Wangsa Maju,MR01: KL Sentral,14,Wangsa Maju,KL Sentral,1.146128035678238
KJ03: Wangsa Maju,MR04: Hang Tuah,5916,Wangsa Maju,Hang Tuah,3.772028165324855
KJ03: Wangsa Maju,MR05: Imbi,670,Wangsa Maju,Imbi,2.8260748027008264
KJ03: Wangsa Maju,MR06: Bukit Bintang,126,Wangsa Maju,Bukit Bintang,2.100370545117563
KJ03: Wangsa Maju,SP15: Bandar Tasik Selatan,7793,Wangsa Maju,Bandar Tasik Selatan,3.8917046762391827
KJ04: Sri Rampai,AG04: PWTC,1855,Sri Rampai,PWTC,3.268343913951065
KJ04: Sri Rampai,AG06: Bandaraya,4970,Sri Rampai,Bandaraya,3.696356388733332
KJ04: Sri Rampai,AG07: Masjid Jamek,13294,Sri Rampai,Masjid Jamek,4.123655674438122
KJ04: Sri Rampai,AG10: Pudu,1728,Sri Rampai,Pudu,3.2375437381428744
KJ04: Sri Rampai,AG18: Ampang,603,Sri Rampai,Ampang,2.780317312140151
KJ04: Sri Rampai,KG06: Kota Damansara,1413,Sri Rampai,Kota Damansara,3.1501421618485588
KJ04: Sri Rampai,KG07: Surian,2274,Sri Rampai,Surian,3.356790460351716
KJ04: Sri Rampai,KG08: Mutiara Damansara,2623,Sri Rampai,Mutiara Damansara,3.4187982905903533
KJ04: Sri Rampai,KG09: Bandar Utama,4398,Sri Rampai,Bandar Utama,3.6432552250247716
KJ04: Sri Rampai,KG10: TTDI,3098,Sri Rampai,TTDI,3.491081413423187
KJ04: Sri Rampai,KG13: Pusat Bandar Damansara,3011,Sri Rampai,Pusat Bandar Damansara,3.4787107555127594
KJ04: Sri Rampai,KG14: Semantan,5073,Sri Rampai,Semantan,3.7052648623174043
KJ04: Sri Rampai,KG15: Muzium Negara,347,Sri Rampai,Muzium Negara,2.5403294747908736
KJ04: Sri Rampai,KG16: Pasar Seni,4456,Sri Rampai,Pasar Seni,3.6489451821656727
KJ04: Sri Rampai,KG18: Bukit Bintang,11550,Sri Rampai,Bukit Bintang,4.062581984228163
KJ04: Sri Rampai,KG20: Tun Razak Exchange,2207,Sri Rampai,Tun Razak Exchange,3.343802333161655
KJ04: Sri Rampai,KG21: Cochrane,3058,Sri Rampai,Cochrane,3.485437481076301
KJ04: Sri Rampai,KG22: Maluri,1860,Sri Rampai,Maluri,3.2695129442179165
KJ04: Sri Rampai,KG25: Taman Mutiara,1124,Sri Rampai,Taman Mutiara,3.0507663112330423
KJ04: Sri Rampai,KG26: Taman Connaught,632,Sri Rampai,Taman Connaught,2.800717078282385
KJ04: Sri Rampai,KG35: Kajang,1826,Sri Rampai,Kajang,3.2615007731982804
KJ04: Sri Rampai,KJ02: Taman Melati,16065,Sri Rampai,Taman Melati,4.205880729887537
KJ04: Sri Rampai,KJ03: Wangsa Maju,33479,Sri Rampai,Wangsa Maju,4.524772477368776
KJ04: Sri Rampai,KJ09: Ampang Park,98297,Sri Rampai,Ampang Park,4.992540263474787
KJ04: Sri Rampai,KJ10: KLCC,109614,Sri Rampai,KLCC,5.03986602617801
KJ04: Sri Rampai,KJ13: Masjid Jamek,19485,Sri Rampai,Masjid Jamek,4.2897004101287095
KJ04: Sri Rampai,KJ14: Pasar Seni,19877,Sri Rampai,Pasar Seni,4.298350837719157
KJ04: Sri Rampai,KJ15: KL Sentral,48862,Sri Rampai,KL Sentral,4.68897123937068
KJ04: Sri Rampai,KJ16: Bank Rakyat Bangsar,16557,Sri Rampai,Bank Rakyat Bangsar,4.218981648784926
KJ04: Sri Rampai,KJ17: Abdullah Hukum,29199,Sri Rampai,Abdullah Hukum,4.465367978095041
KJ04: Sri Rampai,KJ18: Kerinchi,12261,Sri Rampai,Kerinchi,4.088525892431256
KJ04: Sri Rampai,KJ19: Universiti,7564,Sri Rampai,Universiti,3.8787515201730023
KJ04: Sri Rampai,KJ21: Asia Jaya,6944,Sri Rampai,Asia Jaya,3.8416097121684354
KJ04: Sri Rampai,KJ28: Subang Jaya,3867,Sri Rampai,Subang Jaya,3.5873741720730656
KJ04: Sri Rampai,MR01: KL Sentral,3,Sri Rampai,KL Sentral,0.47712125471966244
KJ04: Sri Rampai,MR04: Hang Tuah,2723,Sri Rampai,Hang Tuah,3.4350476413399647
KJ04: Sri Rampai,MR05: Imbi,448,Sri Rampai,Imbi,2.651278013998144
KJ04: Sri Rampai,MR06: Bukit Bintang,61,Sri Rampai,Bukit Bintang,1.7853298350107671
KJ04: Sri Rampai,SP15: Bandar Tasik Selatan,2676,Sri Rampai,Bandar Tasik Selatan,3.4274861090957853
KJ09: Ampang Park,AG04: PWTC,1632,Ampang Park,PWTC,3.2127201544178425
KJ09: Ampang Park,AG06: Bandaraya,2500,Ampang Park,Bandaraya,3.3979400086720375
KJ09: Ampang Park,AG07: Masjid Jamek,18998,Ampang Park,Masjid Jamek,4.278707883337975
KJ09: Ampang Park,AG10: Pudu,2929,Ampang Park,Pudu,3.4667193716815987
KJ09: Ampang Park,AG18: Ampang,1980,Ampang Park,Ampang,3.296665190261531
KJ09: Ampang Park,KG06: Kota Damansara,1476,Ampang Park,Kota Damansara,3.1690863574870227
KJ09: Ampang Park,KG07: Surian,2031,Ampang Park,Surian,3.307709923404807
KJ09: Ampang Park,KG08: Mutiara Damansara,2837,Ampang Park,Mutiara Damansara,3.452859335795852
KJ09: Ampang Park,KG09: Bandar Utama,3116,Ampang Park,Bandar Utama,3.493597449000527
KJ09: Ampang Park,KG10: TTDI,2229,Ampang Park,TTDI,3.3481100684802376
KJ09: Ampang Park,KG13: Pusat Bandar Damansara,1173,Ampang Park,Pusat Bandar Damansara,3.0692980121155293
KJ09: Ampang Park,KG14: Semantan,1531,Ampang Park,Semantan,3.184975190698261
KJ09: Ampang Park,KG15: Muzium Negara,369,Ampang Park,Muzium Negara,2.56702636615906
KJ09: Ampang Park,KG16: Pasar Seni,9066,Ampang Park,Pasar Seni,3.957415714722669
KJ09: Ampang Park,KG18: Bukit Bintang,3165,Ampang Park,Bukit Bintang,3.500373714353374
KJ09: Ampang Park,KG20: Tun Razak Exchange,604,Ampang Park,Tun Razak Exchange,2.7810369386211318
KJ09: Ampang Park,KG21: Cochrane,628,Ampang Park,Cochrane,2.797959643737196
KJ09: Ampang Park,KG22: Maluri,962,Ampang Park,Maluri,2.983175072037813
KJ09: Ampang Park,KG25: Taman Mutiara,455,Ampang Park,Taman Mutiara,2.6580113966571126
KJ09: Ampang Park,KG26: Taman Connaught,364,Ampang Park,Taman Connaught,2.561101383649056
KJ09: Ampang Park,KG35: Kajang,658,Ampang Park,Kajang,2.8182258936139557
KJ09: Ampang Park,KJ02: Taman Melati,113643,Ampang Park,Taman Melati,5.05554268990701
KJ09: Ampang Park,KJ03: Wangsa Maju,235943,Ampang Park,Wangsa Maju,5.372807097142119
KJ09: Ampang Park,KJ04: Sri Rampai,105262,Ampang Park,Sri Rampai,5.022271617445576
KJ09: Ampang Park,KJ10: KLCC,275232,Ampang Park,KLCC,5.439698925986053
KJ09: Ampang Park,KJ13: Masjid Jamek,19600,Ampang Park,Masjid Jamek,4.292256071356476
KJ09: Ampang Park,KJ14: Pasar Seni,32752,Ampang Park,Pasar Seni,4.51523782531843
KJ09: Ampang Park,KJ15: KL Sentral,78511,Ampang Park,KL Sentral,4.89493050903342
KJ09: Ampang Park,KJ16: Bank Rakyat Bangsar,37119,Ampang Park,Bank Rakyat Bangsar,4.569596267645642
KJ09: Ampang Park,KJ17: Abdullah Hukum,75888,Ampang Park,Abdullah Hukum,4.8801731073077965
KJ09: Ampang Park,KJ18: Kerinchi,33991,Ampang Park,Kerinchi,4.531363941520202
KJ09: Ampang Park,KJ19: Universiti,31750,Ampang Park,Universiti,4.501743729627995
KJ09: Ampang Park,KJ21: Asia Jaya,21648,Ampang Park,Asia Jaya,4.3354177792535475
KJ09: Ampang Park,KJ28: Subang Jaya,25032,Ampang Park,Subang Jaya,4.398495550138137
KJ09: Ampang Park,MR01: KL Sentral,5,Ampang Park,KL Sentral,0.6989700043360189
KJ09: Ampang Park,MR04: Hang Tuah,2662,Ampang Park,Hang Tuah,3.4252080511386565
KJ09: Ampang Park,MR05: Imbi,455,Ampang Park,Imbi,2.6580113966571126
KJ09: Ampang Park,MR06: Bukit Bintang,72,Ampang Park,Bukit Bintang,1.8573324964312685
KJ09: Ampang Park,SP15: Bandar Tasik Selatan,1201,Ampang Park,Bandar Tasik Selatan,3.079543007402906
KJ10: KLCC,AG04: PWTC,17271,KLCC,PWTC,4.237317484174796
KJ10: KLCC,AG06: Bandaraya,9254,KLCC,Bandaraya,3.9663294951638783
KJ10: KLCC,AG07: Masjid Jamek,72757,KLCC,Masjid Jamek,4.8618747834328655
KJ10: KLCC,AG10: Pudu,8696,KLCC,Pudu,3.939319531078238
KJ10: KLCC,AG18: Ampang,11244,KLCC,Ampang,4.050920836935403
KJ10: KLCC,KG06: Kota Damansara,9542,KLCC,Kota Damansara,3.9796394122229075
KJ10: KLCC,KG07: Surian,11508,KLCC,Surian,4.060999853218289
KJ10: KLCC,KG08: Mutiara Damansara,15827,KLCC,Mutiara Damansara,4.199398602359617
KJ10: KLCC,KG09: Bandar Utama,18738,KLCC,Bandar Utama,4.272723234613842
KJ10: KLCC,KG10: TTDI,12063,KLCC,TTDI,4.081455327822574
KJ10: KLCC,KG13: Pusat Bandar Damansara,4678,KLCC,Pusat Bandar Damansara,3.670060217473134
KJ10: KLCC,KG14: Semantan,7813,KLCC,Semantan,3.892817824309576
KJ10: KLCC,KG15: Muzium Negara,2008,KLCC,Muzium Negara,3.3027637084729817
KJ10: KLCC,KG16: Pasar Seni,31856,KLCC,Pasar Seni,4.503191242683334
KJ10: KLCC,KG18: Bukit Bintang,37700,KLCC,Bukit Bintang,4.576341350205793
KJ10: KLCC,KG20: Tun Razak Exchange,10141,KLCC,Tun Razak Exchange,4.006080782716094
KJ10: KLCC,KG21: Cochrane,12225,KLCC,Cochrane,4.087248867795658
KJ10: KLCC,KG22: Maluri,17188,KLCC,Maluri,4.235225345011866
KJ10: KLCC,KG25: Taman Mutiara,9263,KLCC,Taman Mutiara,3.966751664051378
KJ10: KLCC,KG26: Taman Connaught,8960,KLCC,Taman Connaught,3.9523080096621253
KJ10: KLCC,KG35: Kajang,22300,KLCC,Kajang,4.348304863048161
KJ10: KLCC,KJ02: Taman Melati,112570,KLCC,Taman Melati,5.051422666089034
KJ10: KLCC,KJ03: Wangsa Maju,159163,KLCC,Wangsa Maju,5.201842116395229
KJ10: KLCC,KJ04: Sri Rampai,121375,KLCC,Sri Rampai,5.084129242916061
KJ10: KLCC,KJ09: Ampang Park,320233,KLCC,Ampang Park,5.5054660839213065
KJ10: KLCC,KJ13: Masjid Jamek,55641,KLCC,Masjid Jamek,4.745394926686278
KJ10: KLCC,KJ14: Pasar Seni,127179,KLCC,Pasar Seni,5.104415405832456
KJ10: KLCC,KJ15: KL Sentral,209832,KLCC,KL Sentral,5.321871720099998
KJ10: KLCC,KJ16: Bank Rakyat Bangsar,46517,KLCC,Bank Rakyat Bangsar,4.667611698200479
KJ10: KLCC,KJ17: Abdullah Hukum,50963,KLCC,Abdullah Hukum,4.70725498536138
KJ10: KLCC,KJ18: Kerinchi,20998,KLCC,Kerinchi,4.322177931384976
KJ10: KLCC,KJ19: Universiti,40693,KLCC,Universiti,4.609519708418497
KJ10: KLCC,KJ21: Asia Jaya,21573,KLCC,Asia Jaya,4.333910543472979
KJ10: KLCC,KJ28: Subang Jaya,33011,KLCC,Subang Jaya,4.518658680583077
KJ10: KLCC,MR01: KL Sentral,56,KLCC,KL Sentral,1.7481880270062005
KJ10: KLCC,MR04: Hang Tuah,11698,KLCC,Hang Tuah,4.068111617027303
KJ10: KLCC,MR05: Imbi,2040,KLCC,Imbi,3.3096301674258988
KJ10: KLCC,MR06: Bukit Bintang,1392,KLCC,Bukit Bintang,3.1436392352745433
KJ10: KLCC,SP15: Bandar Tasik Selatan,11706,KLCC,Bandar Tasik Selatan,4.068408519778162
KJ13: Masjid Jamek,AG04: PWTC,3718,Masjid Jamek,PWTC,3.5703093854358796
KJ13: Masjid Jamek,AG06: Bandaraya,2907,Masjid Jamek,Bandaraya,3.4634450317704277
KJ13: Masjid Jamek,AG07: Masjid Jamek,11989,Masjid Jamek,Masjid Jamek,4.078782960196963
KJ13: Masjid Jamek,AG10: Pudu,22725,Masjid Jamek,Pudu,4.356503891894005
KJ13: Masjid Jamek,AG18: Ampang,24351,Masjid Jamek,Ampang,4.386516800686768
KJ13: Masjid Jamek,KG06: Kota Damansara,1972,Masjid Jamek,Kota Damansara,3.2949069106051923
KJ13: Masjid Jamek,KG07: Surian,2901,Masjid Jamek,Surian,3.4625477288026643
KJ13: Masjid Jamek,KG08: Mutiara Damansara,2661,Masjid Jamek,Mutiara Damansara,3.425044874551389
KJ13: Masjid Jamek,KG09: Bandar Utama,4916,Masjid Jamek,Bandar Utama,3.6916118742144164
KJ13: Masjid Jamek,KG10: TTDI,3184,Masjid Jamek,TTDI,3.5029730590656314
KJ13: Masjid Jamek,KG13: Pusat Bandar Damansara,1455,Masjid Jamek,Pusat Bandar Damansara,3.162862993321926
KJ13: Masjid Jamek,KG14: Semantan,3382,Masjid Jamek,Semantan,3.529173603261723
KJ13: Masjid Jamek,KG15: Muzium Negara,495,Masjid Jamek,Muzium Negara,2.694605198933569
KJ13: Masjid Jamek,KG16: Pasar Seni,9474,Masjid Jamek,Pasar Seni,3.976533380391938
KJ13: Masjid Jamek,KG18: Bukit Bintang,10353,Masjid Jamek,Bukit Bintang,4.015066214011149
KJ13: Masjid Jamek,KG20: Tun Razak Exchange,7016,Masjid Jamek,Tun Razak Exchange,3.846089580357984
KJ13: Masjid Jamek,KG21: Cochrane,5173,Masjid Jamek,Cochrane,3.7137424784090824
KJ13: Masjid Jamek,KG22: Maluri,13490,Masjid Jamek,Maluri,4.130011949671904
KJ13: Masjid Jamek,KG25: Taman Mutiara,6705,Masjid Jamek,Taman Mutiara,3.8263987821876175
KJ13: Masjid Jamek,KG26: Taman Connaught,4547,Masjid Jamek,Taman Connaught,3.6577249542051082
KJ13: Masjid Jamek,KG35: Kajang,8625,Masjid Jamek,Kajang,3.935759103745312
KJ13: Masjid Jamek,KJ02: Taman Melati,18349,Masjid Jamek,Taman Melati,4.263612400668982
KJ13: Masjid Jamek,KJ03: Wangsa Maju,25132,Masjid Jamek,Wangsa Maju,4.400227051043902
KJ13: Masjid Jamek,KJ04: Sri Rampai,21938,Masjid Jamek,Sri Rampai,4.3411970321468285
KJ13: Masjid Jamek,KJ09: Ampang Park,19229,Masjid Jamek,Ampang Park,4.283956699434818
KJ13: Masjid Jamek,KJ10: KLCC,62300,Masjid Jamek,KLCC,4.794488046659169
KJ13: Masjid Jamek,KJ14: Pasar Seni,18418,Masjid Jamek,Pasar Seni,4.265242468633801
KJ13: Masjid Jamek,KJ15: KL Sentral,64076,Masjid Jamek,KL Sentral,4.80669539271181
KJ13: Masjid Jamek,KJ16: Bank Rakyat Bangsar,20118,Masjid Jamek,Bank Rakyat Bangsar,4.3035848038124636
KJ13: Masjid Jamek,KJ17: Abdullah Hukum,25504,Masjid Jamek,Abdullah Hukum,4.4066082997160185
KJ13: Masjid Jamek,KJ18: Kerinchi,9770,Masjid Jamek,Kerinchi,3.989894563718773
KJ13: Masjid Jamek,KJ19: Universiti,12371,Masjid Jamek,Universiti,4.092404806899008
KJ13: Masjid Jamek,KJ21: Asia Jaya,9729,Masjid Jamek,Asia Jaya,3.9880682033926353
KJ13: Masjid Jamek,KJ28: Subang Jaya,9098,Masjid Jamek,Subang Jaya,3.9589459324939362
KJ13: Masjid Jamek,MR01: KL Sentral,364,Masjid Jamek,KL Sentral,2.561101383649056
KJ13: Masjid Jamek,MR04: Hang Tuah,15193,Masjid Jamek,Hang Tuah,4.181643537839348
KJ13: Masjid Jamek,MR05: Imbi,4004,Masjid Jamek,Imbi,3.602494068807281
KJ13: Masjid Jamek,MR06: Bukit Bintang,3347,Masjid Jamek,Bukit Bintang,3.5246557123577773
KJ13: Masjid Jamek,SP15: Bandar Tasik Selatan,26477,Masjid Jamek,Bandar Tasik Selatan,4.422868775433255
KJ14: Pasar Seni,AG04: PWTC,7332,Pasar Seni,PWTC,3.865222456290179
KJ14: Pasar Seni,AG06: Bandaraya,6217,Pasar Seni,Bandaraya,3.793580867368156
KJ14: Pasar Seni,AG07: Masjid Jamek,28832,Pasar Seni,Masjid Jamek,4.459874769298969
KJ14: Pasar Seni,AG10: Pudu,3201,Pasar Seni,Pudu,3.5052856741441323
KJ14: Pasar Seni,AG18: Ampang,5788,Pasar Seni,Ampang,3.762528522447
KJ14: Pasar Seni,KG06: Kota Damansara,11826,Pasar Seni,Kota Damansara,4.072837874663087
KJ14: Pasar Seni,KG07: Surian,14431,Pasar Seni,Surian,4.159296426688385
KJ14: Pasar Seni,KG08: Mutiara Damansara,20483,Pasar Seni,Mutiara Damansara,4.311393565000522
KJ14: Pasar Seni,KG09: Bandar Utama,26850,Pasar Seni,Bandar Utama,4.428944290035575
KJ14: Pasar Seni,KG10: TTDI,14915,Pasar Seni,TTDI,4.173623257698082
KJ14: Pasar Seni,KG13: Pusat Bandar Damansara,15495,Pasar Seni,Pusat Bandar Damansara,4.190191580575302
KJ14: Pasar Seni,KG14: Semantan,17155,Pasar Seni,Semantan,4.234390722392193
KJ14: Pasar Seni,KG15: Muzium Negara,14255,Pasar Seni,Muzium Negara,4.153967221645479
KJ14: Pasar Seni,KG16: Pasar Seni,18471,Pasar Seni,Pasar Seni,4.266490408311144
KJ14: Pasar Seni,KG18: Bukit Bintang,160019,Pasar Seni,Bukit Bintang,5.2041715520637775
KJ14: Pasar Seni,KG20: Tun Razak Exchange,63185,Pasar Seni,Tun Razak Exchange,4.800613989826332
KJ14: Pasar Seni,KG21: Cochrane,39489,Pasar Seni,Cochrane,4.596476136016089
KJ14: Pasar Seni,KG22: Maluri,27181,Pasar Seni,Maluri,4.434265430560305
KJ14: Pasar Seni,KG25: Taman Mutiara,13512,Pasar Seni,Taman Mutiara,4.130719636562953
KJ14: Pasar Seni,KG26: Taman Connaught,12557,Pasar Seni,Taman Connaught,4.098885894252321
KJ14: Pasar Seni,KG35: Kajang,32638,Pasar Seni,Kajang,4.513723538085007
KJ14: Pasar Seni,KJ02: Taman Melati,17647,Pasar Seni,Taman Melati,4.246670885690703
KJ14: Pasar Seni,KJ03: Wangsa Maju,29324,Pasar Seni,Wangsa Maju,4.467223210834049
KJ14: Pasar Seni,KJ04: Sri Rampai,17962,Pasar Seni,Sri Rampai,4.254354692053167
KJ14: Pasar Seni,KJ09: Ampang Park,28788,Pasar Seni,Ampang Park,4.459211494015455
KJ14: Pasar Seni,KJ10: KLCC,121002,Pasar Seni,KLCC,5.082792548678313
KJ14: Pasar Seni,KJ13: Masjid Jamek,16507,Pasar Seni,Masjid Jamek,4.217668151286278
KJ14: Pasar Seni,KJ15: KL Sentral,156002,Pasar Seni,KL Sentral,5.1931301661967435
KJ14: Pasar Seni,KJ16: Bank Rakyat Bangsar,45836,Pasar Seni,Bank Rakyat Bangsar,4.66120671075416
KJ14: Pasar Seni,KJ17: Abdullah Hukum,36752,Pasar Seni,Abdullah Hukum,4.565280977850951
KJ14: Pasar Seni,KJ18: Kerinchi,18554,Pasar Seni,Kerinchi,4.268437552261454
KJ14: Pasar Seni,KJ19: Universiti,26023,Pasar Seni,Universiti,4.415357361723758
KJ14: Pasar Seni,KJ21: Asia Jaya,15902,Pasar Seni,Asia Jaya,4.201451749121719
KJ14: Pasar Seni,KJ28: Subang Jaya,18089,Pasar Seni,Subang Jaya,4.257414558762187
KJ14: Pasar Seni,MR01: KL Sentral,57,Pasar Seni,KL Sentral,1.7558748556724915
KJ14: Pasar Seni,MR04: Hang Tuah,4542,Pasar Seni,Hang Tuah,3.6572471298837166
KJ14: Pasar Seni,MR05: Imbi,894,Pasar Seni,Imbi,2.951337518795918
KJ14: Pasar Seni,MR06: Bukit Bintang,329,Pasar Seni,Bukit Bintang,2.5171958979499744
KJ14: Pasar Seni,SP15: Bandar Tasik Selatan,5659,Pasar Seni,Bandar Tasik Selatan,3.752739693935328
KJ15: KL Sentral,AG04: PWTC,15394,KL Sentral,PWTC,4.187351482223461
KJ15: KL Sentral,AG06: Bandaraya,10996,KL Sentral,Bandaraya,4.041234731171431
KJ15: KL Sentral,AG07: Masjid Jamek,84720,KL Sentral,Masjid Jamek,4.927985947099429
KJ15: KL Sentral,AG10: Pudu,4669,KL Sentral,Pudu,3.6692238739308056
KJ15: KL Sentral,AG18: Ampang,11683,KL Sentral,Ampang,4.067554376693503
KJ15: KL Sentral,KG06: Kota Damansara,850,KL Sentral,Kota Damansara,2.929418925714293
KJ15: KL Sentral,KG07: Surian,1280,KL Sentral,Surian,3.1072099696478683
KJ15: KL Sentral,KG08: Mutiara Damansara,1774,KL Sentral,Mutiara Damansara,3.2489536154957075
KJ15: KL Sentral,KG09: Bandar Utama,2547,KL Sentral,Bandar Utama,3.406028944963615
KJ15: KL Sentral,KG10: TTDI,1413,KL Sentral,TTDI,3.1501421618485588
KJ15: KL Sentral,KG13: Pusat Bandar Damansara,778,KL Sentral,Pusat Bandar Damansara,2.890979596989689
KJ15: KL Sentral,KG14: Semantan,1409,KL Sentral,Semantan,3.1489109931093564
KJ15: KL Sentral,KG15: Muzium Negara,650,KL Sentral,Muzium Negara,2.8129133566428557
KJ15: KL Sentral,KG16: Pasar Seni,38977,KL Sentral,Pasar Seni,4.590808409086762
KJ15: KL Sentral,KG18: Bukit Bintang,15964,KL Sentral,Bukit Bintang,4.2031417191119855
KJ15: KL Sentral,KG20: Tun Razak Exchange,9094,KL Sentral,Tun Razak Exchange,3.9587549498690895
KJ15: KL Sentral,KG21: Cochrane,5774,KL Sentral,Cochrane,3.7614767795447017
KJ15: KL Sentral,KG22: Maluri,8466,KL Sentral,Maluri,3.9276782641379913
KJ15: KL Sentral,KG25: Taman Mutiara,2381,KL Sentral,Taman Mutiara,3.37675939540488
KJ15: KL Sentral,KG26: Taman Connaught,2265,KL Sentral,Taman Connaught,3.3550682063488506
KJ15: KL Sentral,KG35: Kajang,4693,KL Sentral,Kajang,3.6714505542124947
KJ15: KL Sentral,KJ02: Taman Melati,56259,KL Sentral,Taman Melati,4.750192008342128
